layer,epoch,train_loss,train_accuracy,val_accuracy,best_accuracy,is_best
2,50,0.4209166616201401,0.13333333333333333,0.1407035175879397,0.24623115577889448,False
3,1,0.593495562672615,0.1421383647798742,0.0,0.0,False
3,2,0.43771079182624817,0.1421383647798742,0.0,0.0,False
3,3,0.4109128713607788,0.1421383647798742,0.0,0.0,False
3,4,0.41048380732536316,0.13459119496855346,0.0,0.0,False
3,5,0.41020046174526215,0.14339622641509434,0.0,0.0,False
3,6,0.4143458902835846,0.14842767295597484,0.0,0.0,False
3,7,0.42317210137844086,0.20251572327044026,0.0,0.0,False
3,8,0.425932414829731,0.17987421383647798,0.0,0.0,False
3,9,0.4200644791126251,0.1421383647798742,0.0,0.0,False
3,10,0.4143137037754059,0.1421383647798742,0.1457286432160804,0.1457286432160804,True
3,11,0.4126393273472786,0.15723270440251572,0.0,0.1457286432160804,False
3,12,0.4138547405600548,0.14842767295597484,0.0,0.1457286432160804,False
3,13,0.41667771339416504,0.14465408805031446,0.0,0.1457286432160804,False
3,14,0.41719065606594086,0.14842767295597484,0.0,0.1457286432160804,False
3,15,0.41545554995536804,0.15723270440251572,0.0,0.1457286432160804,False
3,16,0.4139706492424011,0.1459119496855346,0.0,0.1457286432160804,False
3,17,0.4142686426639557,0.1270440251572327,0.0,0.1457286432160804,False
3,18,0.41506101191043854,0.14339622641509434,0.0,0.1457286432160804,False
3,19,0.4149002507328987,0.13962264150943396,0.0,0.1457286432160804,False
3,20,0.4140770137310028,0.16729559748427672,0.1407035175879397,0.1457286432160804,False
3,21,0.41386401653289795,0.14339622641509434,0.0,0.1457286432160804,False
3,22,0.41443921625614166,0.14968553459119496,0.0,0.1457286432160804,False
3,23,0.414409875869751,0.1610062893081761,0.0,0.1457286432160804,False
3,24,0.41387706995010376,0.12327044025157233,0.0,0.1457286432160804,False
3,25,0.41401229053735733,0.12452830188679245,0.0,0.1457286432160804,False
3,26,0.4141121953725815,0.1371069182389937,0.0,0.1457286432160804,False
3,27,0.4139624610543251,0.13584905660377358,0.0,0.1457286432160804,False
3,28,0.413985051214695,0.12075471698113208,0.0,0.1457286432160804,False
3,29,0.41381969302892685,0.13584905660377358,0.0,0.1457286432160804,False
3,30,0.4137551337480545,0.1459119496855346,0.18592964824120603,0.18592964824120603,True
3,31,0.4136636257171631,0.16226415094339622,0.0,0.18592964824120603,False
3,32,0.4135301262140274,0.13836477987421383,0.0,0.18592964824120603,False
3,33,0.413902223110199,0.18742138364779873,0.0,0.18592964824120603,False
3,34,0.41364604234695435,0.13962264150943396,0.0,0.18592964824120603,False
3,35,0.4137575328350067,0.1421383647798742,0.0,0.18592964824120603,False
3,36,0.4136151373386383,0.1270440251572327,0.0,0.18592964824120603,False
3,37,0.4135622978210449,0.1471698113207547,0.0,0.18592964824120603,False
3,38,0.41367557644844055,0.14968553459119496,0.0,0.18592964824120603,False
3,39,0.41374431550502777,0.15345911949685534,0.0,0.18592964824120603,False
3,40,0.41363048553466797,0.14842767295597484,0.1407035175879397,0.18592964824120603,False
3,41,0.4134806841611862,0.1811320754716981,0.0,0.18592964824120603,False
3,42,0.4135802611708641,0.1371069182389937,0.0,0.18592964824120603,False
3,43,0.4136163964867592,0.1371069182389937,0.0,0.18592964824120603,False
3,44,0.41387180238962173,0.1371069182389937,0.0,0.18592964824120603,False
3,45,0.4135114252567291,0.13836477987421383,0.0,0.18592964824120603,False
3,46,0.41346752643585205,0.17358490566037735,0.0,0.18592964824120603,False
3,47,0.4139469787478447,0.1320754716981132,0.0,0.18592964824120603,False
3,48,0.41386745125055313,0.12830188679245283,0.0,0.18592964824120603,False
3,49,0.41391001641750336,0.1610062893081761,0.0,0.18592964824120603,False
3,50,0.41359248012304306,0.16729559748427672,0.1407035175879397,0.18592964824120603,False
4,1,0.5508180633187294,0.15471698113207547,0.0,0.0,False
4,2,0.4149356484413147,0.14339622641509434,0.0,0.0,False
4,3,0.4172780215740204,0.14339622641509434,0.0,0.0,False
4,4,0.4152570366859436,0.13333333333333333,0.0,0.0,False
4,5,0.41066088527441025,0.16226415094339622,0.0,0.0,False
4,6,0.41974398493766785,0.13081761006289308,0.0,0.0,False
4,7,0.42458268254995346,0.21132075471698114,0.0,0.0,False
4,8,0.4157368317246437,0.15345911949685534,0.0,0.0,False
4,9,0.4102923050522804,0.21132075471698114,0.0,0.0,False
4,10,0.40985872596502304,0.2389937106918239,0.21608040201005024,0.21608040201005024,True
4,11,0.4118150696158409,0.17358490566037735,0.0,0.21608040201005024,False
4,12,0.414756216108799,0.14842767295597484,0.0,0.21608040201005024,False
4,13,0.4137355759739876,0.1371069182389937,0.0,0.21608040201005024,False
4,14,0.41104184091091156,0.1660377358490566,0.0,0.21608040201005024,False
4,15,0.41104089468717575,0.16729559748427672,0.0,0.21608040201005024,False
4,16,0.4126342162489891,0.11949685534591195,0.0,0.21608040201005024,False
4,17,0.4127470403909683,0.20754716981132076,0.0,0.21608040201005024,False
4,18,0.4119687154889107,0.19245283018867926,0.0,0.21608040201005024,False
4,19,0.4111684486269951,0.1761006289308176,0.0,0.21608040201005024,False
4,20,0.4123140126466751,0.16477987421383647,0.1507537688442211,0.21608040201005024,False
4,21,0.4122244268655777,0.1811320754716981,0.0,0.21608040201005024,False
4,22,0.4113188907504082,0.15974842767295597,0.0,0.21608040201005024,False
4,23,0.41130033880472183,0.17484276729559747,0.0,0.21608040201005024,False
4,24,0.41210173070430756,0.15974842767295597,0.0,0.21608040201005024,False
4,25,0.4119264930486679,0.1471698113207547,0.0,0.21608040201005024,False
4,26,0.4115802049636841,0.15220125786163521,0.0,0.21608040201005024,False
4,27,0.4117911607027054,0.14088050314465408,0.0,0.21608040201005024,False
4,28,0.4122246578335762,0.13333333333333333,0.0,0.21608040201005024,False
4,29,0.41201211512088776,0.1371069182389937,0.0,0.21608040201005024,False
4,30,0.4120081514120102,0.13584905660377358,0.1457286432160804,0.21608040201005024,False
4,31,0.4123784452676773,0.15220125786163521,0.0,0.21608040201005024,False
4,32,0.4117889255285263,0.13333333333333333,0.0,0.21608040201005024,False
4,33,0.4117065295577049,0.1471698113207547,0.0,0.21608040201005024,False
4,34,0.4115624502301216,0.12578616352201258,0.0,0.21608040201005024,False
4,35,0.41173362731933594,0.1421383647798742,0.0,0.21608040201005024,False
4,36,0.41172177344560623,0.13962264150943396,0.0,0.21608040201005024,False
4,37,0.41163377463817596,0.13584905660377358,0.0,0.21608040201005024,False
4,38,0.4117776229977608,0.13962264150943396,0.0,0.21608040201005024,False
4,39,0.41206876933574677,0.18742138364779873,0.0,0.21608040201005024,False
4,40,0.4113607853651047,0.16729559748427672,0.1457286432160804,0.21608040201005024,False
4,41,0.41254160553216934,0.1371069182389937,0.0,0.21608040201005024,False
4,42,0.4121108874678612,0.14339622641509434,0.0,0.21608040201005024,False
4,43,0.41154666244983673,0.14339622641509434,0.0,0.21608040201005024,False
4,44,0.41192223876714706,0.1471698113207547,0.0,0.21608040201005024,False
4,45,0.41214223951101303,0.16981132075471697,0.0,0.21608040201005024,False
4,46,0.4114561602473259,0.1660377358490566,0.0,0.21608040201005024,False
4,47,0.41179919987916946,0.1421383647798742,0.0,0.21608040201005024,False
4,48,0.4117373302578926,0.18364779874213835,0.0,0.21608040201005024,False
4,49,0.4119364246726036,0.2037735849056604,0.0,0.21608040201005024,False
4,50,0.4114663526415825,0.14465408805031446,0.1457286432160804,0.21608040201005024,False
5,1,0.5178562179207802,0.13584905660377358,0.0,0.0,False
5,2,0.42703355848789215,0.13081761006289308,0.0,0.0,False
5,3,0.4391834884881973,0.14339622641509434,0.0,0.0,False
5,4,0.41485344618558884,0.15345911949685534,0.0,0.0,False
5,5,0.4204307571053505,0.18490566037735848,0.0,0.0,False
5,6,0.42475488781929016,0.23018867924528302,0.0,0.0,False
5,7,0.4106491729617119,0.1660377358490566,0.0,0.0,False
5,8,0.41069546341896057,0.22641509433962265,0.0,0.0,False
5,9,0.4095742255449295,0.1421383647798742,0.0,0.0,False
5,10,0.4120193421840668,0.14088050314465408,0.1407035175879397,0.1407035175879397,True
5,11,0.41204624623060226,0.2037735849056604,0.0,0.1407035175879397,False
5,12,0.4088895618915558,0.19371069182389938,0.0,0.1407035175879397,False
5,13,0.40891144424676895,0.15345911949685534,0.0,0.1407035175879397,False
5,14,0.4099140837788582,0.20251572327044026,0.0,0.1407035175879397,False
5,15,0.410404309630394,0.19874213836477989,0.0,0.1407035175879397,False
5,16,0.4091368690133095,0.2138364779874214,0.0,0.1407035175879397,False
5,17,0.4095490574836731,0.1421383647798742,0.0,0.1407035175879397,False
5,18,0.4101627916097641,0.18867924528301888,0.0,0.1407035175879397,False
5,19,0.41015057265758514,0.12830188679245283,0.0,0.1407035175879397,False
5,20,0.4097060561180115,0.1421383647798742,0.18592964824120603,0.18592964824120603,True
5,21,0.4104156643152237,0.1421383647798742,0.0,0.18592964824120603,False
5,22,0.4100640267133713,0.17484276729559747,0.0,0.18592964824120603,False
5,23,0.41000914573669434,0.15723270440251572,0.0,0.18592964824120603,False
5,24,0.41073033958673477,0.1559748427672956,0.0,0.18592964824120603,False
5,25,0.41106072068214417,0.1509433962264151,0.0,0.18592964824120603,False
5,26,0.41036829352378845,0.1471698113207547,0.0,0.18592964824120603,False
5,27,0.41081519424915314,0.14339622641509434,0.0,0.18592964824120603,False
5,28,0.41023245453834534,0.1559748427672956,0.0,0.18592964824120603,False
5,29,0.410550981760025,0.13459119496855346,0.0,0.18592964824120603,False
5,30,0.41127000749111176,0.13836477987421383,0.1407035175879397,0.18592964824120603,False
5,31,0.4096430316567421,0.1660377358490566,0.0,0.18592964824120603,False
5,32,0.41076795756816864,0.17358490566037735,0.0,0.18592964824120603,False
5,33,0.41068940609693527,0.17358490566037735,0.0,0.18592964824120603,False
5,34,0.40988773852586746,0.13459119496855346,0.0,0.18592964824120603,False
5,35,0.4105263128876686,0.13836477987421383,0.0,0.18592964824120603,False
5,36,0.41174764931201935,0.1421383647798742,0.0,0.18592964824120603,False
5,37,0.40972552448511124,0.15220125786163521,0.0,0.18592964824120603,False
5,38,0.4101373255252838,0.14339622641509434,0.0,0.18592964824120603,False
5,39,0.41066644340753555,0.14465408805031446,0.0,0.18592964824120603,False
5,40,0.41031547635793686,0.16981132075471697,0.1407035175879397,0.18592964824120603,False
5,41,0.4108230918645859,0.1459119496855346,0.0,0.18592964824120603,False
5,42,0.41149526834487915,0.1559748427672956,0.0,0.18592964824120603,False
5,43,0.4098600968718529,0.1421383647798742,0.0,0.18592964824120603,False
5,44,0.4098163992166519,0.12830188679245283,0.0,0.18592964824120603,False
5,45,0.410927951335907,0.12452830188679245,0.0,0.18592964824120603,False
5,46,0.40952496230602264,0.19371069182389938,0.0,0.18592964824120603,False
5,47,0.41042423993349075,0.1270440251572327,0.0,0.18592964824120603,False
5,48,0.40969519317150116,0.18490566037735848,0.0,0.18592964824120603,False
5,49,0.41096625477075577,0.1371069182389937,0.0,0.18592964824120603,False
5,50,0.4103187769651413,0.1371069182389937,0.24120603015075376,0.24120603015075376,True
6,1,0.5136369317770004,0.14339622641509434,0.0,0.0,False
6,2,0.4435594230890274,0.15345911949685534,0.0,0.0,False
6,3,0.44375748187303543,0.15723270440251572,0.0,0.0,False
6,4,0.41291240602731705,0.1421383647798742,0.0,0.0,False
6,5,0.42633531242609024,0.21761006289308177,0.0,0.0,False
6,6,0.41579899936914444,0.17861635220125785,0.0,0.0,False
6,7,0.40739982575178146,0.1471698113207547,0.0,0.0,False
6,8,0.407337985932827,0.1761006289308176,0.0,0.0,False
6,9,0.4066673740744591,0.20251572327044026,0.0,0.0,False
6,10,0.40863364189863205,0.2779874213836478,0.1457286432160804,0.1457286432160804,True
6,11,0.4051884040236473,0.15849056603773584,0.0,0.1457286432160804,False
6,12,0.4043724238872528,0.33459119496855344,0.0,0.1457286432160804,False
6,13,0.40558940917253494,0.22138364779874214,0.0,0.1457286432160804,False
6,14,0.40479352325201035,0.26540880503144654,0.0,0.1457286432160804,False
6,15,0.4041656404733658,0.21006289308176102,0.0,0.1457286432160804,False
6,16,0.40444089472293854,0.24654088050314465,0.0,0.1457286432160804,False
6,17,0.4057308956980705,0.21006289308176102,0.0,0.1457286432160804,False
6,18,0.4056267812848091,0.1471698113207547,0.0,0.1457286432160804,False
6,19,0.404726080596447,0.30062893081761005,0.0,0.1457286432160804,False
6,20,0.40611933916807175,0.27169811320754716,0.2964824120603015,0.2964824120603015,True
6,21,0.404706135392189,0.22012578616352202,0.0,0.2964824120603015,False
6,22,0.4053319916129112,0.27044025157232704,0.0,0.2964824120603015,False
6,23,0.4047054946422577,0.2993710691823899,0.0,0.2964824120603015,False
6,24,0.4057837128639221,0.18742138364779873,0.0,0.2964824120603015,False
6,25,0.4048069939017296,0.24528301886792453,0.0,0.2964824120603015,False
6,26,0.4045954793691635,0.2830188679245283,0.0,0.2964824120603015,False
6,27,0.40556638687849045,0.23018867924528302,0.0,0.2964824120603015,False
6,28,0.4047646149992943,0.23018867924528302,0.0,0.2964824120603015,False
6,29,0.4062635526061058,0.18742138364779873,0.0,0.2964824120603015,False
6,30,0.4057505875825882,0.1761006289308176,0.1407035175879397,0.2964824120603015,False
6,31,0.40462230890989304,0.1949685534591195,0.0,0.2964824120603015,False
6,32,0.4055118188261986,0.16226415094339622,0.0,0.2964824120603015,False
6,33,0.40682952105998993,0.18238993710691823,0.0,0.2964824120603015,False
6,34,0.40460724383592606,0.19371069182389938,0.0,0.2964824120603015,False
6,35,0.40522538870573044,0.21761006289308177,0.0,0.2964824120603015,False
6,36,0.40546104311943054,0.24150943396226415,0.0,0.2964824120603015,False
6,37,0.4046405926346779,0.2138364779874214,0.0,0.2964824120603015,False
6,38,0.40609364956617355,0.1710691823899371,0.0,0.2964824120603015,False
6,39,0.40441394597291946,0.25031446540880503,0.0,0.2964824120603015,False
6,40,0.40453124046325684,0.2389937106918239,0.35175879396984927,0.35175879396984927,True
6,41,0.4055999144911766,0.1949685534591195,0.0,0.35175879396984927,False
6,42,0.4045746251940727,0.3220125786163522,0.0,0.35175879396984927,False
6,43,0.4052405133843422,0.32955974842767294,0.0,0.35175879396984927,False
6,44,0.4054519161581993,0.1761006289308176,0.0,0.35175879396984927,False
6,45,0.40399644523859024,0.2339622641509434,0.0,0.35175879396984927,False
6,46,0.4056990444660187,0.21509433962264152,0.0,0.35175879396984927,False
6,47,0.4057485908269882,0.1811320754716981,0.0,0.35175879396984927,False
6,48,0.4058788791298866,0.2691823899371069,0.0,0.35175879396984927,False
6,49,0.4045661687850952,0.22641509433962265,0.0,0.35175879396984927,False
6,50,0.405986487865448,0.17735849056603772,0.19095477386934673,0.35175879396984927,False
7,1,0.5028712302446365,0.16352201257861634,0.0,0.0,False
7,2,0.44852717220783234,0.16352201257861634,0.0,0.0,False
7,3,0.4386843889951706,0.1421383647798742,0.0,0.0,False
7,4,0.4116503372788429,0.1509433962264151,0.0,0.0,False
7,5,0.4253067225217819,0.31572327044025156,0.0,0.0,False
7,6,0.4073896110057831,0.18742138364779873,0.0,0.0,False
7,7,0.40506839007139206,0.2993710691823899,0.0,0.0,False
7,8,0.40269339829683304,0.25534591194968553,0.0,0.0,False
7,9,0.40365108847618103,0.31949685534591193,0.0,0.0,False
7,10,0.40228812396526337,0.2490566037735849,0.18592964824120603,0.18592964824120603,True
7,11,0.4001397639513016,0.3383647798742138,0.0,0.18592964824120603,False
7,12,0.3997843414545059,0.3559748427672956,0.0,0.18592964824120603,False
7,13,0.4003443419933319,0.2943396226415094,0.0,0.18592964824120603,False
7,14,0.40037013590335846,0.2918238993710692,0.0,0.18592964824120603,False
7,15,0.3995066285133362,0.3182389937106918,0.0,0.18592964824120603,False
7,16,0.3997044935822487,0.3572327044025157,0.0,0.18592964824120603,False
7,17,0.4008399620652199,0.30943396226415093,0.0,0.18592964824120603,False
7,18,0.400515578687191,0.34591194968553457,0.0,0.18592964824120603,False
7,19,0.39993713051080704,0.27169811320754716,0.0,0.18592964824120603,False
7,20,0.40009211748838425,0.24654088050314465,0.39195979899497485,0.39195979899497485,True
7,21,0.40104059875011444,0.3283018867924528,0.0,0.39195979899497485,False
7,22,0.3994075059890747,0.28553459119496855,0.0,0.39195979899497485,False
7,23,0.40105118602514267,0.2792452830188679,0.0,0.39195979899497485,False
7,24,0.4006122946739197,0.2628930817610063,0.0,0.39195979899497485,False
7,25,0.4002024233341217,0.2742138364779874,0.0,0.39195979899497485,False
7,26,0.40151119232177734,0.28050314465408804,0.0,0.39195979899497485,False
7,27,0.4010642468929291,0.2993710691823899,0.0,0.39195979899497485,False
7,28,0.40055839717388153,0.2679245283018868,0.0,0.39195979899497485,False
7,29,0.4005749523639679,0.30062893081761005,0.0,0.39195979899497485,False
7,30,0.40030212700366974,0.2742138364779874,0.22613065326633167,0.39195979899497485,False
7,31,0.4009409621357918,0.24276729559748428,0.0,0.39195979899497485,False
